"Size of home,Amount of traffic,Amount of natural light,Quality of heat/AC system,Closeness to cafes/restaurants,Closeness to public transportation,Size of yard,Year building was built,Washer/dryer in unit,Reputation of closest school,Noise pollution,Closeness to parks","1100 square feet,A Little,A Moderate Amount,Moderate,10 min away,30 min away,350 square feet,1980,No,Very Bad,Very Low,20 min away","1600 square feet,A Lot,Very Little,Very Bad,20 min away,15 min away,50 square feet,2019,Yes,Very Good,Very High,10 min away"
"Noise pollution,Size of home,Closeness to public transportation,Year building was built,Closeness to cafes/restaurants,Size of yard,Washer/dryer in unit,Quality of heat/AC system,Closeness to parks,Reputation of closest school,Amount of natural light,Amount of traffic","Moderate,1300 square feet,20 min away,2019,30 min away,350 square feet,Yes,Very Bad,30 min away,Moderate,A Moderate Amount,A Lot","Very High,1600 square feet,30 min away,1959,15 min away,100 square feet,No,Very Good,20 min away,Very Bad,Very Little,Very Little"
"Size of home,Noise pollution,Amount of natural light,Year building was built,Size of yard,Closeness to public transportation,Closeness to cafes/restaurants,Amount of traffic,Reputation of closest school,Quality of heat/AC system,Washer/dryer in unit,Closeness to parks","1600 square feet,Low,A Little,2009,300 square feet,15 min away,10 min away,A Little,Moderate,Good,No,30 min away","900 square feet,High,A Lot,1966,500 square feet,30 min away,25 min away,A Lot,Very Bad,Bad,Yes,10 min away"
"Closeness to cafes/restaurants,Quality of heat/AC system,Closeness to parks,Noise pollution,Closeness to public transportation,Washer/dryer in unit,Amount of traffic,Reputation of closest school,Year building was built,Amount of natural light,Size of yard,Size of home","20 min away,Moderate,30 min away,Very Low,20 min away,Yes,A Moderate Amount,Very Good,1968,Very Little,350 square feet,700 square feet","30 min away,Very Good,20 min away,High,10 min away,No,Very Little,Moderate,1988,A Moderate Amount,550 square feet,1500 square feet"
"Closeness to public transportation,Size of yard,Amount of natural light,Amount of traffic,Closeness to parks,Washer/dryer in unit,Size of home,Closeness to cafes/restaurants,Reputation of closest school,Year building was built,Noise pollution,Quality of heat/AC system","25 min away,400 square feet,A Lot,A Moderate Amount,15 min away,Yes,800 square feet,10 min away,Good,2019,Very High,Bad","10 min away,150 square feet,Very Little,Very Little,30 min away,No,1200 square feet,25 min away,Very Bad,1981,Very Low,Very Good"
"Amount of traffic,Closeness to cafes/restaurants,Size of home,Quality of heat/AC system,Noise pollution,Closeness to parks,Year building was built,Washer/dryer in unit,Amount of natural light,Size of yard,Reputation of closest school,Closeness to public transportation","A Little,20 min away,1500 square feet,Very Bad,Very High,25 min away,1953,No,A Lot,150 square feet,Bad,10 min away","A Lot,30 min away,1000 square feet,Good,Very Low,10 min away,2015,Yes,Very Little,500 square feet,Good,20 min away"
"Washer/dryer in unit,Noise pollution,Quality of heat/AC system,Closeness to parks,Amount of natural light,Closeness to cafes/restaurants,Amount of traffic,Reputation of closest school,Closeness to public transportation,Year building was built,Size of yard,Size of home","Yes,High,Moderate,25 min away,A Lot,30 min away,A Little,Moderate,20 min away,2019,500 square feet,1000 square feet","No,Very Low,Very Good,15 min away,A Little,20 min away,A Lot,Very Bad,30 min away,1971,350 square feet,1600 square feet"
"Quality of heat/AC system,Reputation of closest school,Amount of natural light,Year building was built,Size of yard,Amount of traffic,Size of home,Closeness to parks,Closeness to cafes/restaurants,Noise pollution,Washer/dryer in unit,Closeness to public transportation","Bad,Moderate,A Lot,1954,300 square feet,A Little,1300 square feet,20 min away,20 min away,Moderate,Yes,10 min away","Good,Very Good,Very Little,1985,500 square feet,A Lot,1000 square feet,10 min away,10 min away,Very Low,No,30 min away"
"Size of yard,Size of home,Closeness to parks,Amount of traffic,Closeness to cafes/restaurants,Washer/dryer in unit,Reputation of closest school,Year building was built,Noise pollution,Quality of heat/AC system,Amount of natural light,Closeness to public transportation","150 square feet,1300 square feet,15 min away,A Moderate Amount,20 min away,Yes,Good,2018,Moderate,Good,A Little,25 min away","450 square feet,1000 square feet,30 min away,Very Little,10 min away,No,Very Bad,1976,Very Low,Bad,A Lot,10 min away"
"Washer/dryer in unit,Closeness to public transportation,Reputation of closest school,Size of yard,Amount of traffic,Size of home,Noise pollution,Quality of heat/AC system,Closeness to parks,Year building was built,Amount of natural light,Closeness to cafes/restaurants","Yes,20 min away,Bad,500 square feet,A Moderate Amount,800 square feet,Moderate,Very Bad,10 min away,1969,A Lot,15 min away","No,30 min away,Very Good,250 square feet,Very Little,1100 square feet,Very Low,Very Good,20 min away,1997,A Little,25 min away"
"Washer/dryer in unit,Size of home,Closeness to public transportation,Quality of heat/AC system,Year building was built,Amount of natural light,Noise pollution,Amount of traffic,Size of yard,Closeness to parks,Reputation of closest school,Closeness to cafes/restaurants","Yes,1300 square feet,10 min away,Bad,1991,A Little,Moderate,A Little,100 square feet,10 min away,Bad,30 min away","No,1500 square feet,25 min away,Good,1971,A Lot,Very Low,A Lot,500 square feet,30 min away,Very Good,10 min away"
"Quality of heat/AC system,Size of home,Noise pollution,Amount of natural light,Washer/dryer in unit,Closeness to public transportation,Closeness to parks,Size of yard,Reputation of closest school,Year building was built,Amount of traffic,Closeness to cafes/restaurants","Very Good,900 square feet,Low,A Little,Yes,25 min away,20 min away,450 square feet,Bad,2012,A Little,30 min away","Very Bad,1700 square feet,High,A Lot,No,15 min away,30 min away,250 square feet,Good,1954,A Lot,15 min away"
"Amount of natural light,Noise pollution,Closeness to cafes/restaurants,Size of home,Reputation of closest school,Year building was built,Closeness to public transportation,Quality of heat/AC system,Amount of traffic,Washer/dryer in unit,Size of yard,Closeness to parks","A Lot,High,20 min away,1300 square feet,Moderate,1999,10 min away,Moderate,A Lot,No,100 square feet,25 min away","A Little,Very Low,10 min away,800 square feet,Very Bad,1956,25 min away,Very Bad,A Little,Yes,450 square feet,15 min away"
"Noise pollution,Size of home,Quality of heat/AC system,Washer/dryer in unit,Size of yard,Year building was built,Closeness to parks,Closeness to cafes/restaurants,Amount of natural light,Amount of traffic,Closeness to public transportation,Reputation of closest school","Low,1300 square feet,Moderate,No,500 square feet,2014,20 min away,15 min away,A Lot,Very Little,25 min away,Very Good","High,900 square feet,Very Bad,Yes,100 square feet,1975,10 min away,30 min away,A Little,A Moderate Amount,15 min away,Bad"
"Year building was built,Closeness to parks,Washer/dryer in unit,Closeness to cafes/restaurants,Noise pollution,Reputation of closest school,Quality of heat/AC system,Amount of traffic,Amount of natural light,Closeness to public transportation,Size of home,Size of yard","1985,15 min away,Yes,30 min away,Very Low,Bad,Very Bad,A Moderate Amount,A Little,15 min away,1000 square feet,350 square feet","2005,25 min away,No,20 min away,High,Very Good,Very Good,Very Little,A Lot,30 min away,1600 square feet,150 square feet"
"Closeness to cafes/restaurants,Amount of traffic,Reputation of closest school,Year building was built,Closeness to public transportation,Washer/dryer in unit,Size of yard,Closeness to parks,Noise pollution,Amount of natural light,Quality of heat/AC system,Size of home","20 min away,Very Little,Very Bad,2012,20 min away,No,350 square feet,15 min away,Low,Very Little,Good,1400 square feet","30 min away,A Lot,Very Good,1952,30 min away,Yes,0 square feet,30 min away,Very High,A Moderate Amount,Very Bad,800 square feet"
"Amount of natural light,Closeness to parks,Size of home,Year building was built,Washer/dryer in unit,Amount of traffic,Closeness to public transportation,Noise pollution,Reputation of closest school,Size of yard,Closeness to cafes/restaurants,Quality of heat/AC system","A Moderate Amount,10 min away,1500 square feet,1980,No,Very Little,30 min away,High,Bad,550 square feet,30 min away,Bad","Very Little,30 min away,700 square feet,2004,Yes,A Moderate Amount,10 min away,Very Low,Very Good,150 square feet,15 min away,Good"
"Washer/dryer in unit,Noise pollution,Amount of traffic,Quality of heat/AC system,Closeness to parks,Closeness to public transportation,Size of home,Reputation of closest school,Year building was built,Closeness to cafes/restaurants,Amount of natural light,Size of yard","Yes,Moderate,A Lot,Bad,20 min away,30 min away,800 square feet,Good,1967,20 min away,A Moderate Amount,250 square feet","No,Very High,A Little,Very Good,30 min away,15 min away,1500 square feet,Bad,1992,30 min away,Very Little,100 square feet"
"Year building was built,Size of yard,Washer/dryer in unit,Closeness to cafes/restaurants,Closeness to parks,Reputation of closest school,Noise pollution,Amount of natural light,Quality of heat/AC system,Closeness to public transportation,Size of home,Amount of traffic","1950,150 square feet,No,15 min away,30 min away,Very Bad,High,Very Little,Bad,10 min away,1100 square feet,A Lot","1973,350 square feet,Yes,25 min away,20 min away,Moderate,Low,A Lot,Good,25 min away,1600 square feet,A Little"
"Quality of heat/AC system,Reputation of closest school,Closeness to cafes/restaurants,Size of yard,Closeness to public transportation,Washer/dryer in unit,Amount of natural light,Closeness to parks,Year building was built,Noise pollution,Amount of traffic,Size of home","Good,Bad,20 min away,150 square feet,15 min away,No,A Moderate Amount,15 min away,2012,Low,A Lot,1500 square feet","Bad,Good,10 min away,400 square feet,30 min away,Yes,Very Little,25 min away,1983,High,A Little,1200 square feet"
"Amount of natural light,Noise pollution,Size of yard,Closeness to public transportation,Size of home,Washer/dryer in unit,Closeness to parks,Reputation of closest school,Year building was built,Quality of heat/AC system,Closeness to cafes/restaurants,Amount of traffic","A Moderate Amount,Moderate,300 square feet,15 min away,1600 square feet,No,20 min away,Moderate,2014,Very Good,30 min away,Very Little","Very Little,Very High,150 square feet,30 min away,600 square feet,Yes,10 min away,Very Good,1955,Moderate,20 min away,A Moderate Amount"
"Size of home,Washer/dryer in unit,Closeness to public transportation,Closeness to parks,Size of yard,Amount of traffic,Amount of natural light,Quality of heat/AC system,Closeness to cafes/restaurants,Noise pollution,Year building was built,Reputation of closest school","1800 square feet,Yes,20 min away,25 min away,100 square feet,A Moderate Amount,A Lot,Good,25 min away,Very Low,2008,Good","1300 square feet,No,30 min away,15 min away,450 square feet,Very Little,Very Little,Bad,15 min away,High,1952,Bad"
"Quality of heat/AC system,Noise pollution,Size of home,Closeness to parks,Amount of natural light,Reputation of closest school,Closeness to public transportation,Year building was built,Closeness to cafes/restaurants,Amount of traffic,Washer/dryer in unit,Size of yard","Moderate,Very High,1200 square feet,20 min away,A Lot,Good,10 min away,2009,25 min away,A Lot,Yes,400 square feet","Very Bad,Moderate,1600 square feet,10 min away,A Little,Bad,25 min away,1975,15 min away,Very Little,No,100 square feet"
"Amount of natural light,Quality of heat/AC system,Size of yard,Noise pollution,Reputation of closest school,Washer/dryer in unit,Amount of traffic,Closeness to cafes/restaurants,Size of home,Closeness to parks,Year building was built,Closeness to public transportation","Very Little,Good,50 square feet,High,Bad,No,A Lot,25 min away,700 square feet,15 min away,1981,30 min away","A Moderate Amount,Bad,550 square feet,Very Low,Very Good,Yes,Very Little,15 min away,1500 square feet,25 min away,2019,10 min away"
"Amount of traffic,Quality of heat/AC system,Closeness to cafes/restaurants,Reputation of closest school,Year building was built,Noise pollution,Amount of natural light,Size of yard,Closeness to public transportation,Size of home,Closeness to parks,Washer/dryer in unit","A Little,Moderate,20 min away,Very Bad,2008,Moderate,A Lot,400 square feet,20 min away,700 square feet,20 min away,No","A Lot,Very Bad,30 min away,Moderate,1980,Very Low,Very Little,200 square feet,30 min away,1600 square feet,30 min away,Yes"
"Closeness to public transportation,Washer/dryer in unit,Closeness to cafes/restaurants,Year building was built,Noise pollution,Reputation of closest school,Quality of heat/AC system,Closeness to parks,Size of yard,Size of home,Amount of traffic,Amount of natural light","30 min away,No,25 min away,2019,Very Low,Moderate,Bad,25 min away,150 square feet,1200 square feet,A Lot,A Moderate Amount","20 min away,Yes,15 min away,1986,Moderate,Very Good,Good,15 min away,600 square feet,1600 square feet,Very Little,Very Little"
"Reputation of closest school,Year building was built,Amount of traffic,Closeness to parks,Noise pollution,Closeness to cafes/restaurants,Amount of natural light,Size of home,Washer/dryer in unit,Quality of heat/AC system,Size of yard,Closeness to public transportation","Good,1972,Very Little,20 min away,Very High,15 min away,A Lot,1200 square feet,Yes,Very Good,150 square feet,10 min away","Very Bad,2000,A Lot,10 min away,Very Low,30 min away,A Little,1600 square feet,No,Moderate,600 square feet,30 min away"
"Year building was built,Amount of traffic,Reputation of closest school,Size of home,Closeness to public transportation,Noise pollution,Closeness to cafes/restaurants,Amount of natural light,Quality of heat/AC system,Washer/dryer in unit,Size of yard,Closeness to parks","1999,A Moderate Amount,Very Good,900 square feet,20 min away,Low,20 min away,Very Little,Very Good,Yes,450 square feet,30 min away","1962,Very Little,Bad,1300 square feet,10 min away,High,30 min away,A Lot,Bad,No,0 square feet,15 min away"
"Closeness to parks,Year building was built,Amount of natural light,Noise pollution,Quality of heat/AC system,Amount of traffic,Size of yard,Size of home,Closeness to cafes/restaurants,Washer/dryer in unit,Reputation of closest school,Closeness to public transportation","30 min away,1964,A Lot,High,Moderate,A Moderate Amount,250 square feet,1300 square feet,10 min away,Yes,Good,15 min away","20 min away,1984,Very Little,Low,Very Good,Very Little,0 square feet,1000 square feet,30 min away,No,Very Bad,30 min away"
"Amount of traffic,Reputation of closest school,Noise pollution,Size of home,Washer/dryer in unit,Quality of heat/AC system,Size of yard,Closeness to cafes/restaurants,Closeness to parks,Closeness to public transportation,Year building was built,Amount of natural light","A Lot,Good,Low,1500 square feet,No,Good,350 square feet,15 min away,30 min away,30 min away,2011,Very Little","Very Little,Very Bad,High,900 square feet,Yes,Bad,150 square feet,30 min away,10 min away,15 min away,1955,A Moderate Amount"
"Quality of heat/AC system,Closeness to public transportation,Year building was built,Noise pollution,Amount of traffic,Size of yard,Closeness to parks,Amount of natural light,Closeness to cafes/restaurants,Reputation of closest school,Size of home,Washer/dryer in unit","Bad,15 min away,1950,Moderate,A Moderate Amount,500 square feet,20 min away,Very Little,25 min away,Good,800 square feet,No","Very Good,30 min away,2012,Very Low,Very Little,150 square feet,10 min away,A Lot,15 min away,Bad,1700 square feet,Yes"
"Size of home,Amount of traffic,Year building was built,Closeness to cafes/restaurants,Washer/dryer in unit,Closeness to parks,Reputation of closest school,Closeness to public transportation,Amount of natural light,Noise pollution,Quality of heat/AC system,Size of yard","1200 square feet,A Little,1952,10 min away,No,20 min away,Very Bad,25 min away,A Moderate Amount,High,Good,600 square feet","1500 square feet,A Lot,2008,25 min away,Yes,30 min away,Very Good,15 min away,Very Little,Very Low,Very Bad,100 square feet"
"Amount of natural light,Size of home,Amount of traffic,Size of yard,Closeness to cafes/restaurants,Washer/dryer in unit,Noise pollution,Quality of heat/AC system,Closeness to parks,Closeness to public transportation,Year building was built,Reputation of closest school","Very Little,1000 square feet,A Little,100 square feet,20 min away,Yes,Very Low,Bad,20 min away,15 min away,1994,Moderate","A Moderate Amount,600 square feet,A Lot,500 square feet,30 min away,No,High,Good,30 min away,25 min away,1967,Very Bad"
"Washer/dryer in unit,Quality of heat/AC system,Noise pollution,Closeness to cafes/restaurants,Size of yard,Size of home,Closeness to parks,Year building was built,Amount of traffic,Amount of natural light,Closeness to public transportation,Reputation of closest school","Yes,Good,Very High,30 min away,200 square feet,1500 square feet,25 min away,1996,Very Little,Very Little,10 min away,Moderate","No,Very Bad,Moderate,10 min away,550 square feet,800 square feet,10 min away,1966,A Moderate Amount,A Moderate Amount,30 min away,Very Good"
"Closeness to public transportation,Washer/dryer in unit,Size of home,Size of yard,Noise pollution,Reputation of closest school,Quality of heat/AC system,Year building was built,Closeness to parks,Amount of traffic,Amount of natural light,Closeness to cafes/restaurants","25 min away,No,600 square feet,100 square feet,High,Moderate,Very Bad,1952,10 min away,A Moderate Amount,Very Little,20 min away","15 min away,Yes,1400 square feet,500 square feet,Very Low,Very Bad,Moderate,1978,30 min away,Very Little,A Moderate Amount,10 min away"
"Reputation of closest school,Washer/dryer in unit,Year building was built,Amount of traffic,Closeness to parks,Size of yard,Amount of natural light,Closeness to cafes/restaurants,Quality of heat/AC system,Size of home,Closeness to public transportation,Noise pollution","Bad,No,1983,A Lot,30 min away,400 square feet,Very Little,15 min away,Very Good,700 square feet,30 min away,Very High","Very Good,Yes,1954,Very Little,10 min away,100 square feet,A Moderate Amount,25 min away,Very Bad,1100 square feet,15 min away,Low"
"Size of yard,Closeness to parks,Quality of heat/AC system,Reputation of closest school,Amount of natural light,Closeness to public transportation,Year building was built,Noise pollution,Size of home,Closeness to cafes/restaurants,Washer/dryer in unit,Amount of traffic","450 square feet,10 min away,Very Bad,Bad,A Moderate Amount,25 min away,1967,High,700 square feet,25 min away,No,A Little","250 square feet,30 min away,Very Good,Very Good,Very Little,15 min away,1991,Low,1500 square feet,10 min away,Yes,A Lot"
"Noise pollution,Closeness to cafes/restaurants,Size of home,Amount of traffic,Quality of heat/AC system,Washer/dryer in unit,Reputation of closest school,Amount of natural light,Closeness to parks,Size of yard,Closeness to public transportation,Year building was built","High,25 min away,1300 square feet,A Moderate Amount,Moderate,No,Very Bad,A Moderate Amount,15 min away,450 square feet,15 min away,1996","Low,10 min away,800 square feet,Very Little,Very Good,Yes,Very Good,Very Little,25 min away,150 square feet,25 min away,2017"
"Size of yard,Size of home,Closeness to parks,Closeness to cafes/restaurants,Quality of heat/AC system,Closeness to public transportation,Year building was built,Washer/dryer in unit,Noise pollution,Amount of natural light,Amount of traffic,Reputation of closest school","550 square feet,800 square feet,30 min away,15 min away,Moderate,30 min away,2017,Yes,Very Low,A Lot,A Lot,Good","350 square feet,1200 square feet,15 min away,30 min away,Very Good,10 min away,1962,No,Very High,Very Little,Very Little,Very Bad"
"Washer/dryer in unit,Amount of traffic,Size of yard,Size of home,Closeness to cafes/restaurants,Reputation of closest school,Amount of natural light,Closeness to parks,Quality of heat/AC system,Closeness to public transportation,Year building was built,Noise pollution","Yes,A Little,600 square feet,1300 square feet,10 min away,Bad,A Little,15 min away,Very Bad,25 min away,1960,Low","No,A Lot,50 square feet,1600 square feet,20 min away,Very Good,A Lot,30 min away,Moderate,15 min away,2013,High"
"Washer/dryer in unit,Noise pollution,Closeness to cafes/restaurants,Year building was built,Closeness to public transportation,Size of yard,Quality of heat/AC system,Closeness to parks,Amount of traffic,Size of home,Reputation of closest school,Amount of natural light","No,Very High,10 min away,1974,15 min away,0 square feet,Very Good,15 min away,A Little,600 square feet,Very Good,Very Little","Yes,Moderate,20 min away,2011,25 min away,450 square feet,Bad,25 min away,A Lot,1200 square feet,Bad,A Moderate Amount"
"Year building was built,Quality of heat/AC system,Closeness to cafes/restaurants,Closeness to public transportation,Size of home,Closeness to parks,Washer/dryer in unit,Size of yard,Reputation of closest school,Noise pollution,Amount of natural light,Amount of traffic","2008,Bad,20 min away,15 min away,800 square feet,25 min away,No,550 square feet,Very Bad,High,A Moderate Amount,Very Little","1970,Good,30 min away,25 min away,1600 square feet,15 min away,Yes,50 square feet,Moderate,Low,Very Little,A Moderate Amount"
"Washer/dryer in unit,Noise pollution,Amount of natural light,Quality of heat/AC system,Reputation of closest school,Year building was built,Size of home,Closeness to public transportation,Size of yard,Closeness to cafes/restaurants,Closeness to parks,Amount of traffic","Yes,Very Low,A Moderate Amount,Very Bad,Very Bad,1954,800 square feet,25 min away,0 square feet,20 min away,15 min away,A Lot","No,Moderate,Very Little,Very Good,Moderate,1988,1500 square feet,10 min away,200 square feet,10 min away,30 min away,Very Little"
"Closeness to public transportation,Amount of traffic,Year building was built,Closeness to cafes/restaurants,Size of home,Quality of heat/AC system,Reputation of closest school,Closeness to parks,Washer/dryer in unit,Size of yard,Noise pollution,Amount of natural light","25 min away,A Moderate Amount,1963,15 min away,1300 square feet,Good,Very Good,20 min away,Yes,100 square feet,Moderate,A Moderate Amount","10 min away,Very Little,1986,30 min away,1100 square feet,Bad,Very Bad,10 min away,No,300 square feet,Very Low,Very Little"
"Closeness to public transportation,Size of yard,Amount of traffic,Washer/dryer in unit,Size of home,Closeness to parks,Amount of natural light,Noise pollution,Reputation of closest school,Year building was built,Quality of heat/AC system,Closeness to cafes/restaurants","20 min away,300 square feet,A Lot,No,1400 square feet,30 min away,Very Little,Very High,Very Good,1956,Bad,15 min away","30 min away,100 square feet,A Little,Yes,1100 square feet,15 min away,A Moderate Amount,Moderate,Bad,1982,Good,25 min away"
"Closeness to public transportation,Amount of traffic,Closeness to parks,Size of home,Quality of heat/AC system,Noise pollution,Size of yard,Year building was built,Amount of natural light,Closeness to cafes/restaurants,Reputation of closest school,Washer/dryer in unit","20 min away,Very Little,20 min away,1200 square feet,Bad,Very High,400 square feet,1972,Very Little,30 min away,Very Good,Yes","10 min away,A Lot,30 min away,700 square feet,Very Good,Very Low,150 square feet,1994,A Moderate Amount,10 min away,Bad,No"
"Reputation of closest school,Closeness to cafes/restaurants,Year building was built,Amount of traffic,Closeness to public transportation,Size of home,Noise pollution,Closeness to parks,Washer/dryer in unit,Amount of natural light,Size of yard,Quality of heat/AC system","Good,10 min away,1952,Very Little,20 min away,800 square feet,Moderate,20 min away,No,A Little,250 square feet,Moderate","Bad,25 min away,2019,A Moderate Amount,10 min away,1600 square feet,Very High,30 min away,Yes,A Lot,50 square feet,Very Bad"
"Amount of traffic,Amount of natural light,Size of home,Closeness to parks,Closeness to cafes/restaurants,Quality of heat/AC system,Closeness to public transportation,Washer/dryer in unit,Reputation of closest school,Size of yard,Year building was built,Noise pollution","A Moderate Amount,A Little,800 square feet,20 min away,20 min away,Good,20 min away,Yes,Bad,200 square feet,1995,Moderate","Very Little,A Lot,1100 square feet,30 min away,30 min away,Very Bad,30 min away,No,Good,500 square feet,1952,Very High"
"Size of yard,Amount of natural light,Noise pollution,Size of home,Washer/dryer in unit,Year building was built,Closeness to public transportation,Reputation of closest school,Closeness to parks,Quality of heat/AC system,Amount of traffic,Closeness to cafes/restaurants","50 square feet,A Little,Very High,1600 square feet,Yes,2000,25 min away,Moderate,10 min away,Good,A Moderate Amount,25 min away","250 square feet,A Lot,Moderate,600 square feet,No,1976,15 min away,Very Bad,20 min away,Very Bad,Very Little,15 min away"
"Size of yard,Size of home,Amount of traffic,Closeness to public transportation,Quality of heat/AC system,Washer/dryer in unit,Reputation of closest school,Amount of natural light,Noise pollution,Closeness to parks,Closeness to cafes/restaurants,Year building was built","150 square feet,1300 square feet,Very Little,30 min away,Very Good,Yes,Good,A Lot,Very High,25 min away,10 min away,1987","350 square feet,1000 square feet,A Moderate Amount,10 min away,Bad,No,Very Bad,A Little,Moderate,10 min away,30 min away,2016"
"Washer/dryer in unit,Closeness to parks,Amount of natural light,Closeness to cafes/restaurants,Quality of heat/AC system,Noise pollution,Reputation of closest school,Closeness to public transportation,Amount of traffic,Year building was built,Size of home,Size of yard","Yes,30 min away,Very Little,30 min away,Bad,Very Low,Bad,10 min away,A Moderate Amount,1964,900 square feet,300 square feet","No,20 min away,A Moderate Amount,20 min away,Good,Moderate,Good,25 min away,Very Little,1988,1600 square feet,150 square feet"
"Size of yard,Year building was built,Closeness to parks,Washer/dryer in unit,Closeness to cafes/restaurants,Reputation of closest school,Noise pollution,Amount of natural light,Amount of traffic,Quality of heat/AC system,Size of home,Closeness to public transportation","550 square feet,1974,10 min away,Yes,25 min away,Bad,Moderate,A Lot,A Moderate Amount,Good,800 square feet,25 min away","200 square feet,2016,20 min away,No,10 min away,Very Good,Very High,A Little,Very Little,Very Bad,1000 square feet,15 min away"
"Quality of heat/AC system,Reputation of closest school,Size of home,Year building was built,Closeness to public transportation,Closeness to cafes/restaurants,Amount of traffic,Noise pollution,Size of yard,Washer/dryer in unit,Amount of natural light,Closeness to parks","Moderate,Good,700 square feet,1999,30 min away,25 min away,A Moderate Amount,High,100 square feet,No,Very Little,25 min away","Very Bad,Very Bad,1000 square feet,1966,20 min away,10 min away,Very Little,Low,550 square feet,Yes,A Lot,10 min away"
"Size of yard,Noise pollution,Reputation of closest school,Size of home,Year building was built,Closeness to public transportation,Closeness to parks,Closeness to cafes/restaurants,Amount of traffic,Washer/dryer in unit,Quality of heat/AC system,Amount of natural light","400 square feet,Very Low,Bad,1200 square feet,1955,25 min away,10 min away,25 min away,A Little,No,Moderate,A Moderate Amount","250 square feet,Moderate,Very Good,1400 square feet,1996,15 min away,30 min away,10 min away,A Lot,Yes,Very Good,Very Little"
"Amount of traffic,Closeness to cafes/restaurants,Amount of natural light,Closeness to public transportation,Reputation of closest school,Size of yard,Year building was built,Quality of heat/AC system,Size of home,Noise pollution,Closeness to parks,Washer/dryer in unit","A Moderate Amount,10 min away,Very Little,15 min away,Good,400 square feet,1976,Bad,1500 square feet,Low,10 min away,Yes","Very Little,30 min away,A Lot,30 min away,Very Bad,200 square feet,2018,Very Good,1000 square feet,High,25 min away,No"
"Closeness to cafes/restaurants,Reputation of closest school,Size of home,Closeness to public transportation,Amount of natural light,Year building was built,Noise pollution,Amount of traffic,Quality of heat/AC system,Washer/dryer in unit,Size of yard,Closeness to parks","15 min away,Very Bad,1300 square feet,15 min away,A Lot,1950,High,Very Little,Good,Yes,450 square feet,30 min away","25 min away,Good,1700 square feet,30 min away,Very Little,2011,Low,A Moderate Amount,Very Bad,No,300 square feet,15 min away"
"Size of yard,Noise pollution,Size of home,Closeness to cafes/restaurants,Washer/dryer in unit,Reputation of closest school,Amount of traffic,Closeness to public transportation,Amount of natural light,Closeness to parks,Year building was built,Quality of heat/AC system","150 square feet,Low,1700 square feet,25 min away,No,Very Bad,A Moderate Amount,25 min away,A Lot,30 min away,1967,Good","500 square feet,High,1500 square feet,10 min away,Yes,Moderate,Very Little,15 min away,Very Little,10 min away,1994,Very Bad"
"Closeness to cafes/restaurants,Closeness to public transportation,Year building was built,Size of yard,Reputation of closest school,Amount of natural light,Noise pollution,Amount of traffic,Size of home,Washer/dryer in unit,Closeness to parks,Quality of heat/AC system","30 min away,30 min away,1955,100 square feet,Good,Very Little,Very Low,A Little,1200 square feet,No,10 min away,Bad","20 min away,20 min away,1982,300 square feet,Very Bad,A Moderate Amount,Very High,A Lot,1000 square feet,Yes,30 min away,Very Good"
"Noise pollution,Washer/dryer in unit,Amount of traffic,Year building was built,Quality of heat/AC system,Amount of natural light,Reputation of closest school,Size of home,Size of yard,Closeness to parks,Closeness to public transportation,Closeness to cafes/restaurants","High,Yes,Very Little,1992,Moderate,A Little,Moderate,800 square feet,550 square feet,10 min away,25 min away,30 min away","Low,No,A Lot,1964,Very Bad,A Lot,Very Good,1400 square feet,200 square feet,30 min away,10 min away,15 min away"
"Reputation of closest school,Noise pollution,Size of home,Year building was built,Quality of heat/AC system,Amount of natural light,Amount of traffic,Closeness to parks,Closeness to public transportation,Washer/dryer in unit,Closeness to cafes/restaurants,Size of yard","Moderate,High,1800 square feet,1986,Very Good,Very Little,Very Little,20 min away,15 min away,No,20 min away,600 square feet","Very Good,Very Low,800 square feet,2009,Bad,A Moderate Amount,A Lot,30 min away,30 min away,Yes,30 min away,150 square feet"
"Year building was built,Quality of heat/AC system,Washer/dryer in unit,Amount of traffic,Reputation of closest school,Size of home,Noise pollution,Closeness to cafes/restaurants,Size of yard,Closeness to public transportation,Closeness to parks,Amount of natural light","1984,Bad,No,Very Little,Good,1100 square feet,Very High,20 min away,100 square feet,30 min away,30 min away,A Little","1951,Good,Yes,A Moderate Amount,Very Bad,1300 square feet,Very Low,30 min away,450 square feet,20 min away,20 min away,A Lot"
"Size of yard,Washer/dryer in unit,Reputation of closest school,Size of home,Amount of natural light,Closeness to parks,Closeness to cafes/restaurants,Closeness to public transportation,Noise pollution,Year building was built,Amount of traffic,Quality of heat/AC system","0 square feet,No,Very Good,900 square feet,Very Little,25 min away,20 min away,10 min away,High,1979,A Moderate Amount,Good","550 square feet,Yes,Very Bad,600 square feet,A Lot,10 min away,10 min away,30 min away,Very Low,2017,Very Little,Bad"
"Amount of traffic,Amount of natural light,Washer/dryer in unit,Closeness to parks,Quality of heat/AC system,Noise pollution,Closeness to cafes/restaurants,Closeness to public transportation,Size of yard,Year building was built,Size of home,Reputation of closest school","A Little,A Lot,No,15 min away,Bad,High,25 min away,10 min away,300 square feet,1968,1100 square feet,Bad","A Lot,A Little,Yes,30 min away,Very Good,Low,15 min away,25 min away,100 square feet,1995,700 square feet,Very Good"
