subject,version,assignmentId,signed_attributes,signed_weights,full_or_lex,confidence,strategy,metastrategy,consistency1,consistency2,appropriateness,attention,choice_exp,choice_domain,meditation_exp1,meditation_exp2,meditation_exp3,decisionstyle_responses,bidr_responses,acs_responses,mindfulness_responses,sris_responses,maia_responses,icar_responses,icar_correct,icar_num_correct,scale_rts,question_rts,attention_check,gender,age,race,edu,income,nativeEng,feedback,instructions_times,total_time,stamp,id
5dd5db1ded7ea4574c7bc996,ma_choice_v3_real1,5dd5db1ded7ea4574c7bc996,,,1,100,Noise pollution was the most important choice for me. All of the other options didn't matter to me because I think I can manage because of the noise quality. ,"Because I knew what was the most important factor i considered, I used that to answer. ",82,100,88,100,5-Jan,79,Yes,No,"Less than once per week,15-30 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":13752.800000011921,""consistency1"":7986.399999976158,""appropriateness"":10755.400000035763,""consistency2"":61744.19999998808,""confidence"":7948.100000023842,""strategy"":80271.5,""metastrategy"":102124.5,""attention"":6125.100000023842,""choice_domain"":7414.600000023842,""choice_exp"":6384.100000023842}",I will complete this study with my full attention.,Man,27,"[""Black or African American""]",4 year degree,"$50,000 - $65,000",Yes,Everything went smoothly. ,"[5530,1684.7000000476837,2575.099999964237,961962.6999999881,10438.900000035763,7752.5,1836,2317.7999999523163,32108.600000023842,8339.600000023842,3555.099999964237,3925.600000023842,6695.199999988079,1279.3999999761581,22933.5,4856.5,1120.2000000476837,1406.3999999761581,9005.300000011921,8194.199999988079,14966.600000023842,1255.300000011921]",2894659,1/27/22 19:43,241
6117214062a6bb7bee98def6,ma_choice_v3_real1,6117214062a6bb7bee98def6,2,2,2,82,I attempted to look at each house and focus on the most important feature to me. Then I looked at the other important features and went with the one that averaged out in my mind as the one with the best of all my requiremwnts.,I recalled the process I used to make my choices.  It was consistant for the most part.,75,75,87,100,0,,No,,,,,,,,,,,,,"{""lex_strat"":27622.10000014305,""weight_strat"":15990.899999856949,""attribute_strat"":81669.29999995232,""consistency1"":15462.100000143051,""appropriateness"":31208.900000095367,""consistency2"":14638.5,""confidence"":15011.299999952316,""strategy"":243799.60000014305,""metastrategy"":78046.5,""attention"":9129.399999856949,""choice_domain"":10501.199999809265,""choice_exp"":8824.700000047684}",I will complete this study with my full attention>,Woman,53,"[""White""]",Some college,"$65,000 - $80,000",Yes,seemed to be as described,"[6004.800000190735,2913.699999809265,4598.200000047684,15311.400000095367,13407,15019.299999952316,3227.2000000476837,4117,37236.199999809265,5003.600000143051,3508.7000000476837,5190.099999904633,6829.799999952316,8838,2034.2000000476837,3081.5999999046326,11059.600000143051,13163.799999952316,30002.700000047684,3443.699999809265]",2984373,1/27/22 19:43,242
5c55b95b91c0ad0001cf86ab,ma_choice_v3_real1,5c55b95b91c0ad0001cf86ab,2,2,2,98,"The three features I focused on were yard size, noise pollution, and traffic. Very often those were in conflict, so I used the other features to round out my choice. There were usually too many tradeoffs to really prefer one or the other, so quite often I was just going with one I didn't really like.","I thought about how I was choosing while I did it, so I knew roughly how I was weighing each feature.",88,83,90,89,10-May,,Yes,No,"Less than once per week,5-15 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":33219.800000190735,""weight_strat"":25621.099999904633,""attribute_strat"":25557.599999904633,""consistency1"":11256.599999904633,""appropriateness"":30907.200000047684,""consistency2"":8337.099999904633,""confidence"":11372.099999904633,""strategy"":226060.20000004768,""metastrategy"":40816.10000014305,""attention"":7905.200000047684,""choice_domain"":5702,""choice_exp"":7006.700000047684}",I will complete this study with my full attention.,Man,46,"[""White""]",Postgraduate/Professional degree/other,"$10,000 - $15,000",Yes,It took slightly longer. There were a lot of features and a lot of decisions.,"[3909.2999999523163,3208,3488.100000143051,27695.099999904633,11417.400000095367,13399.799999952316,3432,2276.7000000476837,6128.400000095367,6127.899999856949,2099.7999999523163,4857,8822.200000047684,11975.900000095367,1367.5999999046326,3926.199999809265,8552,9696.200000047684,20663.900000095367,1512.0999999046326]",3010291,1/27/22 19:43,243
60120c8c6e367f23631ee600,ma_choice_v3_real1,60120c8c6e367f23631ee600,,,1,82,"I'm from a city and am used to everything being in walkable distance. Between that and the AC/Heater situation being my top priority, I made decisions based on what would feel most like city life along with accommodating other crucial needs. ","I answered that my top priority was heating and air conditioning being as good as it could get between the two houses offered, and I am fairly certain this condition will be fairly apparent throughout the 75 trials.",87,88,86,99,0,2,No,,,,,,,,,,,,,"{""lex_strat"":14050.5,""consistency1"":8551.799999998882,""appropriateness"":6029.699999999255,""consistency2"":7352.800000000745,""confidence"":7628.200000001118,""strategy"":104338.80000000075,""metastrategy"":94821,""attention"":6625.5999999996275,""choice_domain"":4095.10000000149,""choice_exp"":2854.4000000003725}",I will complete this study with my full attention.,Woman,20,"[""Hispanic, Latinx, or Spanish origin""]",Some college,"Under $5,000",Yes,"Everything was very straightforward and took as much time to complete as initially expected, thank you!","[1463.7000000001863,1229.7000000001863,2246.7999999998137,5463.700000000186,8987.599999999627,11411.099999999627,920.6000000005588,2048.7000000001863,6170.5,8774.099999999627,1590.6000000014901,3630.0999999996275,3728,2281.199999999255,7512.9000000003725,1542.800000000745,1625.2000000011176,4308.39999999851,1383.300000000745,1457.0999999996275,98109.59999999963,2515.699999999255,21485.200000001118,1664.2999999988824]",2902358,1/27/22 19:45,244
5e0d6dee4f40fb4f60fc0494,ma_choice_v3_real1,5e0d6dee4f40fb4f60fc0494,,,1,92,I thought quality of ac/heat was most important for a house. How can I have a house without the proper heating and cooling? That's very hard. Another important feature was noise pollution. I wanted the lowest noise pollution. This was a big factor for me when choosing between houses. There were certain features that I did not care about based on what I look for in a house and one of them was quality of school. I preferred the size of the house to be medium sized. Closeness to caf̩ and restaurants were not that important. ,I remembered how I answered them when looking at the list of features for each house. I saw each feature enough to know what I found most important and least important. ,75,75,75,75,0,33,Yes,No,"Less than once per week,5-15 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":15909.299999952316,""consistency1"":16542.599999904633,""appropriateness"":29731.5,""consistency2"":10385.100000143051,""confidence"":15914.5,""strategy"":286797.2999999523,""metastrategy"":55898.299999952316,""attention"":9382.099999904633,""choice_domain"":5628,""choice_exp"":8667.700000047684}",I will complete this study with my full attention.,Woman,29,"[""Black or African American""]",4 year degree,"Under $5,000",Yes,No further comments ,"[3075.5999999046326,2153.5,9974.5,138681.59999990463,43580.200000047684,96956.20000004768,6753.799999952316,1458.5999999046326,4704.200000047684,3783.5,1445.6000001430511,3026.5,13413.099999904633,1292.2999999523163,14257,3475.7999999523163,22032.10000014305,1464.4000000953674,16960,9864.299999952316,20909.599999904633,1010.7000000476837]",4736533,1/27/22 19:47,245
608ecc26e4c76e93f4e1afe3,ma_choice_v3_real1,608ecc26e4c76e93f4e1afe3,2,2,2,87,"I had a few features that were most important to me. I looked at those and often chose the houses that had those features the most, but sometimes I was willing to give up those features if enough other things were to my liking. For instance if the home had very little natural light, but was much larger, had a larger yard, and low noise and traffic.",I tried to pay attention to my Section 1 process and answered Section 2 questions according to which ones corresponded better to my observations of my process.,75,61,87,98,5-Jan,54,Yes,Yes,"2-4 times per week,5-15 minutes per day,3-5 years",,,,,,,,,,,"{""lex_strat"":22519,""weight_strat"":34089,""attribute_strat"":31644,""consistency1"":19173,""appropriateness"":17420,""consistency2"":7355,""confidence"":8007,""strategy"":192968,""metastrategy"":98633,""attention"":4613,""choice_domain"":7927,""choice_exp"":4900}",I will complete this study with my full attention.,Woman,50,"[""White""]",4 year degree,"$35,000 - $50,000",Yes,It took about as much time as you said it would.,"[5384,3086,8185,38321,13246,13738,2816,1703,5548,9156,1680,3979,6724,6632,1732,2224,9509,8516,10148,1566]",3161754,1/27/22 19:48,246
5f92002ccc33eb0ff3d749c5,ma_choice_v3_real1,5f92002ccc33eb0ff3d749c5,2,2,2,92,"I first looked at quality of HVAC system and whether there was washer/dryer, as these two things were most important to me. If HVAC was poorly rated, or if there was no w/d, I was then forced to consider other factors, e.g. does the home have enough room to install w/d, and was home small enough to operate efficiently with fans, portable heaters, etc.

I also prefer a small or nonexistent yard. So if I was torn in my decision, the yard size became a factor. There were other, smaller factors that came into play. I'd love to live close to restaurants, for example--but this wasn't a deal breaker.

If I had to choose, I'd say that for the most part, whether or not I could deal with, or work around, the described HVAC was the most important factor for me.","I knew that an important decision such as this would require consideration of more than one factor. So I simply figured out which were the most important, and then figured out what could be ancillary factors when the decision was difficult.",75,74,67,95,0,17,No,,,,,,,,,,,,,"{""lex_strat"":46881.29999998212,""weight_strat"":34951,""attribute_strat"":33583.70000001788,""consistency1"":13485.300000011921,""appropriateness"":30301.30000001192,""consistency2"":14956.199999988079,""confidence"":11467,""strategy"":514637.1999999881,""metastrategy"":186763.5,""attention"":13495.200000017881,""choice_domain"":13851.5,""choice_exp"":12388.300000011921}",I will complete this study with my full attention.,Woman,63,"[""White""]",4 year degree,"$35,000 - $50,000",Yes,"Study was fascinating. I am curious as to why demographics didn't inquire whether we rent or own our homes. I found the essay question in section two about why/how we made decisions in section one a bit unclear. The study took me a bit longer than advertised, but it's my own fault, as I tried to consider each home separately.

Thank you for allowing my participation in this intriguing study.","[4762.800000011921,4126.199999988079,5979,47449.5,12355.40000000596,12675.09999999404,4468.100000023842,2391.2999999821186,12251.09999999404,6382.300000011921,3345.699999988079,4941.0999999940395,7048.700000017881,10478.699999988079,2198.5999999940395,2329,9458.09999999404,7927,25489.09999999404,1999]",3802805,1/27/22 19:51,247
602e0102c7be4d8f930bccb5,ma_choice_v3_real1,602e0102c7be4d8f930bccb5,2,2,2,37,"When I had to chose the answers in the last part of this study it was hard to choose which one would pertain to my decisions on each one I chose because I noticed when choosing by size or light the school or park location may not be the same as I would prefer.  I know there would also often not be washer-dryer in the choice I made, but there would be a large yard and light was good so I would put in a clothes line.  I chose by the yard size, house size, light good or bad.  The washer or dryer did not really matter since I could place one in house, use laundry mat, or put a clothes line in the yard.  The year it was built did not matter much since there are times the older models are better quality and the electric outlets or other items could be added since most items update and change how the are made or work.",I knew my choices in section one pertained to many different factors or items of the houses not just one or two items about the houses.,87,44,95,100,0,33,No,,,,,,,,,,,,,"{""lex_strat"":62502.5,""weight_strat"":108197.29999995232,""attribute_strat"":200550.20000004768,""consistency1"":23920.599999904633,""appropriateness"":24965.099999904633,""consistency2"":27380.400000095367,""confidence"":11412.699999809265,""strategy"":445237,""metastrategy"":148492.09999990463,""attention"":5969.199999809265,""choice_domain"":21231.599999904633,""choice_exp"":10877.800000190735}",I will complete this study with my full attention.,Woman,39,"[""White""]",4 year degree,"$35,000 - $50,000",Yes,I enjoyed doing this and noticed most of them I chose were older models when I went by the other options available with them.,"[10740,5687.399999856949,14278.400000095367,218766.89999985695,72889.40000009537,20607.599999904633,6871.700000047684,3869.7000000476837,18619,14040.5,5224.400000095367,7412.199999809265,9737.899999856949,7377.200000047684,3435.5999999046326,4163,11479.5,8825.299999952316,22195,4575.200000047684]",3951510,1/27/22 19:55,248
5c18703fbab95400015bd42c,ma_choice_v3_real1,5c18703fbab95400015bd42c,,,1,100,"The most important factor for me was whether or not the A/C was of the highest quality. After this, the next most important thing was how big the house was. So, if a house was 1800 sq ft. and had moderate A/C, I would still choose this over a house that was 600 sq. ft. but had very good A/C.",I know that the decision maker for me was always going to be the A/C and second to that would be the size of the house.,87,88,100,100,5-Jan,33,Yes,No,"Less than once per week,5-15 minutes per day,1-3 years",,,,,,,,,,,"{""lex_strat"":17275.5,""consistency1"":25675.5,""appropriateness"":14037.599999427795,""consistency2"":10374.800000190735,""confidence"":4925.300000190735,""strategy"":65080.400000572205,""metastrategy"":25818,""attention"":5159,""choice_domain"":6977.10000038147,""choice_exp"":6044.800000190735}",I will complete this study with my full attention.,Woman,26,"[""White""]",4 year degree,"$5,000 - $10,000",Yes,Nothing was confusing and I was happy with the pace of the survey.,"[2782.0999994277954,1664.9000005722046,2840.699999809265,8467.599999427795,9311.300000190735,14108.199999809265,1798.3000001907349,1615,4314.300000190735,2098.1000003814697,2015.3000001907349,3395.3999996185303,20736.5,2163.8999996185303,31362.300000190735,3282.5999994277954,1478.7000007629395,1782.8999996185303,5045.5,7678.5,11075.400000572205,1951.8999996185303]",1828742,1/27/22 19:56,249
5c5219ba5acab700012601e2,ma_choice_v3_real1,5c5219ba5acab700012601e2,2,2,2,75,"I had two topfeatures I was looking for.  I maintained these throughout the survey, unless other features were totally objectionable.  I had a list of items I did not care about, and a list of items (8) that were preferred, including the top two. Some I didn't care about. Top two were yard and size of house (smaller preferred).  Then, I looked through and checked the list. Often there was a conflict between two desirable choices, so I made a decision about which one was most important to me. I often had to eliminate preferred features such as light or decent heat/AC in order to stick with most important, yard and size of house.","I actually made a list of features, with the top two most important, and then looked through the rest of preferred features, making the decision based on how many were there and which ones I considered most important. One was heat/ac and I decided that was one to eliminate in favor of updating those and getting solar. So I had a plan for how to make my choices and followed that plan.",75,87,95,75,0,100,Yes,No,"Less than once per week,5-15 minutes per day,1-3 years",,,,,,,,,,,"{""lex_strat"":66798,""weight_strat"":94925.40000000596,""attribute_strat"":280814.3000000119,""consistency1"":22685.09999999404,""appropriateness"":27581.40000000596,""consistency2"":15563.800000011921,""confidence"":46478.60000002384,""strategy"":729260.7000000179,""metastrategy"":187381.5,""attention"":10017.90000000596,""choice_domain"":10175.299999982119,""choice_exp"":9773.700000017881}",I will complete this study with my full attention.,Woman,71,"[""White""]",Postgraduate/Professional degree/other,"$15,000 - $25,000",Yes,"Although I enjoyed the process, it was a bit frustrating, though not confusing. The directions were clear and helpful. I think it took a bit more time than you said it would.","[4400.699999988079,4087.9000000059605,6416,47240.09999999404,13599.90000000596,17224.29999998212,4543.700000017881,3366.699999988079,7191.4000000059605,6455.9000000059605,4605.9000000059605,8152.199999988079,12135.100000023842,31999.59999999404,4079.9000000059605,3047,16088.09999999404,18887.90000000596,50895.90000000596,2375.899999976158]",6420462,1/27/22 19:58,250
615fb219ac749020fdb60c3c,ma_choice_v3_real1,615fb219ac749020fdb60c3c,,,1,100,I chose the house that was the biggest with the best size backyard.,I answered based off what i did on section 1,100,100,75,100,5-Jan,66,No,,,,,,,,,,,,,"{""lex_strat"":82357.39999997616,""consistency1"":20219.600000023842,""appropriateness"":18683.699999928474,""consistency2"":4645.599999904633,""confidence"":4516.400000095367,""strategy"":26270.799999952316,""metastrategy"":27533,""attention"":6806.099999904633,""choice_domain"":7078.5,""choice_exp"":8054.5}",I will complete this study with my full attention,Woman,43,"[""Black or African American""]",Some high school,"$10,000 - $15,000",Yes,No,"[8862.200000047684,8759.899999976158,14544,76679.79999995232,46823.89999997616,18728.200000047684,2447.600000023842,11493.399999976158,42023.89999997616,27191.900000095367,3509.7000000476837,35584,7861.600000023842,1696.2999999523163,5486.699999928474,3568.100000023842,1112.1000000238419,1222.7000000476837,9632.199999928474,15312,1475589.1000000238,1264]",4702942,1/27/22 19:59,251
5d321a7348bf98001646aeb2,ma_choice_v3_real1,5d321a7348bf98001646aeb2,1,2,2,86,I was mostly concerned with the ac system and the washer and dryer connections. I am pretty good at making things work one way or another but staying cool or warm is important to me.,I did what I was asked to do and made the decision,49,50,75,88,0,33,No,,,,,,,,,,,,,"{""lex_strat"":48614.60000002384,""weight_strat"":24605.19999998808,""attribute_strat"":27654.40000000596,""consistency1"":25357.40000000596,""appropriateness"":24527.80000001192,""consistency2"":4800.200000017881,""confidence"":8921.90000000596,""strategy"":105193.60000002384,""metastrategy"":68012.59999999404,""attention"":17980,""choice_domain"":11812.09999999404,""choice_exp"":6665.199999988079}",I will complete this study with my full attention.,Woman,61,"[""White""]",Some college,"$25,000 - $35,000",Yes,No it was not confusing and yes it took about the right amount of time.,"[5362.699999988079,2818,5515.300000011921,49568.79999998212,24700.90000000596,18500.40000000596,28167.29999998212,2545.9000000059605,9417.09999999404,5600.5,2628.5,6000.699999988079,11645.800000011921,18917.09999999404,1999.4000000059605,1565.2000000178814,13117.199999988079,157196.40000000596,43701.69999998808,2050.300000011921]",3924002,1/27/22 20:02,252
5f63a85000cc960cd8c64767,ma_choice_v3_real1,5f63a85000cc960cd8c64767,2,2,2,100,"The biggest factor that influenced my decision was the reputation of the schools, followed by home size. From there, I preferred low noise and pollution, and a newer build, but they rarely overrode the school factor. ","At first I looked over the list and came up with what I thought was most desirable for me. As I went through the exercise, it reaffirmed what I valued most.",87,87,87,100,5-Jan,67,No,,,,,,,,,,,,,"{""lex_strat"":26653,""weight_strat"":27376,""attribute_strat"":26715,""consistency1"":9413,""appropriateness"":23387,""consistency2"":8315,""confidence"":5651,""strategy"":114506,""metastrategy"":79409,""attention"":6749,""choice_domain"":4428,""choice_exp"":4367}",I will complete this study with my full attention.,Woman,49,"[""Asian""]",4 year degree,"$50,000 - $65,000",Yes,"I thought everything was well done, but I didn't like that every new house comparison had a different order of factors (size, school, etc.). This made it overly time-consuming, and after a while, I found myself only trying to find my top 3 factors, rather than looking at all of them. I understand that if the order was the same each time, people might just also rush through, but I think it still might have been better overall. 

Also, I took a bathroom break in the middle, so I apologize if there was a small gap between tasks. Sorry!","[6525,3175,7136,30856,33383,38584,2760,97037,5416,4048,5869,695825,8557,98568,1159,1965,12343,8920,26608,1224]",3938569,1/27/22 20:05,253
5d32254ab202db00014d5d31,ma_choice_v3_real1,5d32254ab202db00014d5d31,,,1,75,"noise pollution first, traffic / hvac system 2nd, rest much less important",because i've moved a jillion times and know what i look for,97,88,81,94,0,72,Yes,No,"About once per week,5-15 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":28462.5,""consistency1"":10690.600000023842,""appropriateness"":12989.299999952316,""consistency2"":12895.600000023842,""confidence"":9577.400000035763,""strategy"":39964.19999998808,""metastrategy"":45776.10000002384,""attention"":6789.5,""choice_domain"":6122,""choice_exp"":3802.300000011921}",I will complete this study with my full attention.,Woman,50,"[""White""]",4 year degree,"$25,000 - $35,000",Yes,longer,"[114344.69999998808,2422.300000011921,5327.799999952316,54236.200000047684,22884.399999976158,20009.600000023842,4648,1947.699999988079,18510.100000023842,12345.800000011921,2529.5,4600.199999988079,17158.5,1712,11408.199999988079,3930.100000023842,1478.699999988079,2302.399999976158,10752,8217.600000023842,2950.199999988079,2022.199999988079]",4359631,1/27/22 20:06,254
60dfa0f80964725cfdab1685,ma_choice_v3_real1,60dfa0f80964725cfdab1685,1,1,2,100,"I got out a piece of paper and a pen. I wrote A on one side and B on the other. I drew a line between them. I then marked off a score on each feature such that the better option received a score. When all the marks were tallied I chose the option with the highest score.

Partway through I realized that I should have gone with a weighted scoring system, but it was too late to change my mind. For instance: I am single so I don't really care about the reputation of the nearest school. So the weight of the reputation of the nearest school would be 0. The size of the home would be more important and might get a weight of 3 or 5, and so on.

Oh well, live and learn.",I used the exact same process for every question in section 1 so my choices were 100% consistent.,100,100,,100,0,100,Yes,Yes,"Daily or almost daily,15-30 minutes per day,5+ years",,,,,,,,,,,"{""lex_strat"":13294.40000000596,""weight_strat"":11982.20000000298,""attribute_strat"":32427.29999999702,""consistency1"":12311.79999999702,""appropriateness"":24546.09999999404,""consistency2"":5450.9000000059605,""confidence"":9165.29999999702,""strategy"":236483,""metastrategy"":52757.29999999702,""attention"":7834,""choice_domain"":12529.90000000596,""choice_exp"":8392.90000000596}",I will complete this study with my full attention.,Man,60,"[""White""]",2 year degree,"Under $5,000",Yes,Thank you for the survey and stay safe.,"[3840.5999999940395,3503.300000011921,6994,79212.59999999404,17488.40000000596,24116.5,7004.79999999702,2303.1000000089407,6662.899999991059,6020.100000008941,13271.70000000298,10172,10482.39999999106,12511.300000011921,2578.3999999910593,11708.59999999404,2561.7000000029802,1822,2618.9000000059605,22517.59999999404,12759.5,17403.90000000596,1855]",5166413,1/27/22 20:07,255
59d5c894c732930001d88b5e,ma_choice_v3_real1,59d5c894c732930001d88b5e,1,2,2,79,"I focused on three of my biggest categories: size of home, size of yard, and traffic amount. Based on those three, I generally trended to make the call based on whichever house usually had the best blend of these categories among other perks in other categories (washer dryer, and quality of education).",I answered in a way that showed how I would have preferred to have those categories listed. ,78,77,82,86,0,64,Yes,Yes,"About once per week,>30 minutes per day,1-3 years",,,,,,,,,,,"{""lex_strat"":17589.20000000298,""weight_strat"":433476.299999997,""attribute_strat"":3398.4000000059605,""consistency1"":6953.100000008941,""appropriateness"":374500.39999999106,""consistency2"":4349.199999988079,""confidence"":3877.6000000089407,""strategy"":68411.09999999404,""metastrategy"":28778.5,""attention"":4193.70000000298,""choice_domain"":3118.7999999970198,""choice_exp"":3649.0999999940395}",I will complete this study with my full attention,Man,29,"[""White"",""Hispanic, Latinx, or Spanish origin""]",4 year degree,"$50,000 - $65,000",Yes,Thank you!,"[427234.200000003,2251.9000000059605,5784.20000000298,571711.8999999911,9738,12186,4553.70000000298,1161641.900000006,7395.79999999702,6116.20000000298,2784.5999999940395,4633.70000000298,3030.7999999970198,9364.29999999702,1011.5999999940395,21963.10000000894,2157.8999999910593,1618,89823.70000000298,1192]",5838058,1/27/22 20:34,256
5d1e5ece2e9ac30016b522c5,ma_choice_v3_real1,5d1e5ece2e9ac30016b522c5,2,2,2,41,I decided on the things that I wanted.,n/a,17,59,59,53,10-May,62,No,,,,,,,,,,,,,"{""lex_strat"":8382.60000000894,""weight_strat"":5713.100000008941,""attribute_strat"":1932368.799999997,""consistency1"":60714.90000000596,""appropriateness"":2339.1000000089407,""consistency2"":1574.5,""confidence"":3493.9000000059605,""strategy"":10914.5,""metastrategy"":5870.70000000298,""attention"":3630.2000000029802,""choice_domain"":1842.0999999940395,""choice_exp"":949.1000000089407}",I will complete this study with my full attention.,Some other way,35,"[""White""]",Postgraduate/Professional degree/other,"$65,000 - $80,000",Yes,no,"[3043.5,1135.0999999940395,1608.5,9457.5,4928.20000000298,5817.5999999940395,1249.9000000059605,1024.7000000029802,2073.5999999940395,1962.5999999940395,2209.7000000029802,2248,1741.7999999970198,1293.800000011921,799.5,921.0999999940395,849.2000000029802,1412.1000000089407,1625,892.3999999910593]",6844443,1/27/22 20:34,257
611bef869f91f800ad3b193e,ma_choice_v3_real1,611bef869f91f800ad3b193e,1,2,2,100,"I changed about a third of the way through.  I wanted natural light and decent heating, but more than that I realized I wanted good schools - but NOT because I have kids.  I never have had kids but I want to live near people who value education.  So the rest tended to take a back seat.  I also wanted a washer, but realized I could buy one. I wanted less noise pollution but I am growing deaf so it wouldn't matter much.","Because I know what's important to me - it doesn't change except in comparison to other things.  It also matters what can be controlled.  I can warm up or cool off, but I can't fix hatred and low education levels single-handedly.",25,32,62,100,5-Jan,91,Yes,Yes,"2-4 times per week,5-15 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":41381.700000047684,""weight_strat"":12965.299999952316,""attribute_strat"":49909.39999985695,""consistency1"":11100.799999952316,""appropriateness"":22045.5,""consistency2"":9521.600000143051,""confidence"":15189.5,""strategy"":183207.30000019073,""metastrategy"":101828.29999995232,""attention"":6773.5,""choice_domain"":5638.199999809265,""choice_exp"":6574.799999952316}",I will complete this study with my full attention,Woman,71,"[""White""]",Postgraduate/Professional degree/other,"$50,000 - $65,000",Yes,Interesting study - I wonder what you will make of what you discover...,"[5710.5,3359.699999809265,3375.9000000953674,37567.299999952316,25781.900000095367,10185.799999952316,4263.900000095367,2558.0999999046326,5360,4664,4174.400000095367,4248,5486.400000095367,9959.900000095367,1911.6999998092651,2575,14807.899999856949,9103.900000095367,15487.700000047684,1935.8999998569489]",2334921,1/27/22 20:39,258
5c9e89d950dde20001ce12b3,ma_choice_v3_real1,5c9e89d950dde20001ce12b3,1,2,2,97,I mostly made my choices by the size of the home and the amount of traffic,I answered the questions to section 2 by what I mainly chosen or would've chosen,68,69,81,82,5-Jan,1,No,,,,,,,,,,,,,"{""lex_strat"":81848.59999999963,""weight_strat"":42206.200000000186,""attribute_strat"":98320.59999999963,""consistency1"":16532.5,""appropriateness"":44098,""consistency2"":21271.199999999255,""confidence"":23581,""strategy"":71881.40000000037,""metastrategy"":127871.40000000037,""attention"":16821.900000000373,""choice_domain"":24110.700000000186,""choice_exp"":33971.799999999814}",I will complete this study with my full attention.,Man,29,"[""Black or African American""]",Some high school,"Under $5,000",Yes,"no, great study","[27656,8490.100000000093,12378,228431.7999999998,28017.299999999814,35107.60000000009,20781.700000000186,2794.6999999997206,9559.700000000186,31416.69999999972,2283.0999999996275,8848.100000000559,13880.099999999627,14443.799999999814,1727.1000000005588,1921.1000000005588,11695.599999999627,8498.200000000186,34279.799999999814,1889.9000000003725]",5063385,1/27/22 20:51,259
57d0badf28d5250001bdd9d2,ma_choice_v3_real1,57d0badf28d5250001bdd9d2,,,1,100,Quality of heater/AC were most important since I don't want to be sitting in the uncomfortable heat in the middle of summer and sitting through the cold in winter. Next was did the building have a washer and dryer which is important since it's safer to stay home and do laundry than it is to go out into public with criminals and covid around. Then less is important but right after these two came closeness to restaurants and transportation in case I am hungry or I need to go somewhere. Loudness was next since I prefer nice and quiet.,Comfort in AC and heater were most important so even though other choices and then everything came after that in a list and order. So i usually just chose the one that had good AC if both had decent to good AC and heater then I went down my list and then second choice was did the building have a washer and dryer,62,74,62,100,15+,33,No,,,,,,,,,,,,,"{""lex_strat"":35831.90000009537,""consistency1"":20842.099999904633,""appropriateness"":51585.5,""consistency2"":10399.800000190735,""confidence"":82986.29999995232,""strategy"":204245,""metastrategy"":222245.59999990463,""attention"":5252.799999952316,""choice_domain"":8072.100000143051,""choice_exp"":9048.799999952316}",I will complete this study with my full attention,Woman,29,"[""White"",""Hispanic, Latinx, or Spanish origin""]",High school,"$15,000 - $25,000",Yes,nothing was confusing. have all the categories in the same order so I can find what I am looking for easier and not spend as long,"[6700.399999856949,3193.4000000953674,6112.299999952316,51426.60000014305,12368,14002.399999856949,2755.7000000476837,1918.2999999523163,6946.5,5529.300000190735,2835.5,6263,7884.900000095367,1819,8046.600000143051,14695.5,2239.899999856949,2864,9352.5,6910.099999904633,45319.60000014305,1300.3999998569489]",2937470,1/27/22 20:54,260
6168a697ae9f4d8dcfada29b,ma_choice_v3_real1,6168a697ae9f4d8dcfada29b,2,2,2,75,"I considered my past residences and my ideal residence, and created a list of dealbreakers. I prioritized some features over others, creating essential a ""want"" list and a ""need"" list.","I spend a lot of time thinking about my perfect home, and I recently went through the process of apartment-hunting. I know the difference between less-than-ideal and uninhabitable according to my standards. I know my Section 1 choice process would always prioritize air conditioning, square footage over 700 feet, and a washer/dryer in unit because I have been in some pretty shitty apartments before. I know my wants, my needs, and the difference between the two.",75,88,75,100,5-Jan,100,Yes,No,"Less than once per week,5-15 minutes per day,0-1 years",,,,,,,,,,,"{""lex_strat"":11537.399999976158,""weight_strat"":9797.5,""attribute_strat"":50135.60000002384,""consistency1"":9888.599999964237,""appropriateness"":19730.900000035763,""consistency2"":8865.5,""confidence"":9212.400000035763,""strategy"":66507.19999998808,""metastrategy"":159266.70000004768,""attention"":4193.5,""choice_domain"":6183.899999976158,""choice_exp"":4239.199999988079}",I will complete this study with my full attention.,Woman,29,"[""White""]",Postgraduate/Professional degree/other,"$10,000 - $15,000",Yes,No feedback.,"[4231.5,3147.599999964237,4433.600000023842,38735.19999998808,8466.5,10220.600000023842,2198.7999999523163,2245.400000035763,4549,4182.299999952316,1872.5,2955.899999976158,2520.600000023842,2458.199999988079,1205,1347.8999999761581,5717.600000023842,7393.300000011921,7752.099999964237,1135]",2357283,1/27/22 21:14,261
